audio,sampling_rate,transcript
196918.wav,44100,
70725.wav,44100,
39161.wav,44100,
252600.wav,44100,
316031.wav,44100,
350211.wav,44100,
382488.wav,44100,
10344.wav,44100,
148505.wav,44100,
350112.wav,44100,
39186.wav,44100,
29827.wav,44100,
148554.wav,44100,
196916.wav,44100,
382416.wav,44100,
196102.wav,44100,
363688.wav,44100,
350039.wav,44100,
427707.wav,44100,
251849.wav,44100,
157771.wav,44100,
148425.wav,44100,
203495.wav,44100,
431061.wav,44100,
350096.wav,44100,
363693.wav,44100,
104180.wav,44100,
241860.wav,44100,
70849.wav,44100,
39183.wav,44100,
148442.wav,44100,
252388.wav,44100,
10362.wav,44100,
350192.wav,44100,
148482.wav,44100,
412326.wav,44100,
337304.wav,44100,
252337.wav,44100,
350194.wav,44100,
349947.wav,44100,
253049.wav,44100,
203473.wav,44100,
426750.wav,44100,
71598.wav,44100,
196923.wav,44100,
401265.wav,44100,
253251.wav,44100,
350016.wav,44100,
181752.wav,44100,
28550.wav,44100,
253248.wav,44100,
181736.wav,44100,
31164.wav,44100,
28622.wav,44100,
253258.wav,44100,
316039.wav,44100,
337305.wav,44100,
316054.wav,44100,
8946.wav,44100,
339747.wav,44100,
399647.wav,44100,
148534.wav,44100,
382436.wav,44100,
89600.wav,44100,
252564.wav,44100,
432026.wav,44100,
28615.wav,44100,
343629.wav,44100,
29705.wav,44100,
160898.wav,44100,
432003.wav,44100,
148563.wav,44100,
8957.wav,44100,
176493.wav,44100,
252367.wav,44100,
176530.wav,44100,
203486.wav,44100,
252539.wav,44100,
148438.wav,44100,
8931.wav,44100,
39163.wav,44100,
148760.wav,44100,
186942.wav,44100,
31160.wav,44100,
8992.wav,44100,
316085.wav,44100,
350165.wav,44100,
349970.wav,44100,
39162.wav,44100,
148756.wav,44100,
382379.wav,44100,
238631.wav,44100,
191960.wav,44100,
87071.wav,44100,
196933.wav,44100,
138446.wav,44100,
432030.wav,44100,
277107.wav,44100,
349971.wav,44100,
427336.wav,44100,
337777.wav,44100,
350123.wav,44100,
423473.wav,44100,
404429.wav,44100,
252537.wav,44100,
252457.wav,44100,
343637.wav,44100,
252606.wav,44100,
28553.wav,44100,
107494.wav,44100,
181743.wav,44100,
176340.wav,44100,
181753.wav,44100,
148489.wav,44100,
39197.wav,44100,
382496.wav,44100,
428963.wav,44100,
28575.wav,44100,
148595.wav,44100,
176928.wav,44100,
8930.wav,44100,
349934.wav,44100,
208889.wav,44100,
122393.wav,44100,
127744.wav,44100,
316028.wav,44100,
382342.wav,44100,
61227.wav,44100,
350101.wav,44100,
10337.wav,44100,
432000.wav,44100,
252641.wav,44100,
400606.wav,44100,
252496.wav,44100,
350006.wav,44100,
181739.wav,44100,
277112.wav,44100,
431547.wav,44100,
364987.wav,44100,
7286.wav,44100,
148499.wav,44100,
29701.wav,44100,
127754.wav,44100,
329086.wav,44100,
196919.wav,44100,
127161.wav,44100,
8999.wav,44100,
148527.wav,44100,
8908.wav,44100,
8918.wav,44100,
343648.wav,44100,
10356.wav,44100,
392984.wav,44100,
28614.wav,44100,
203485.wav,44100,
403231.wav,44100,
176492.wav,44100,
252617.wav,44100,
13360.wav,44100,
176478.wav,44100,
8902.wav,44100,
425133.wav,44100,
70812.wav,44100,
277145.wav,44100,
382504.wav,44100,
194374.wav,44100,
148485.wav,44100,
127783.wav,44100,
382376.wav,44100,
350059.wav,44100,
148530.wav,44100,
252494.wav,44100,
382397.wav,44100,
382462.wav,44100,
361924.wav,44100,
324959.wav,44100,
252467.wav,44100,
343658.wav,44100,
175573.wav,44100,
198939.wav,44100,
252566.wav,44100,
431997.wav,44100,
349987.wav,44100,
345244.wav,44100,
28618.wav,44100,
350001.wav,44100,
316070.wav,44100,
316051.wav,44100,
28309.wav,44100,
176490.wav,44100,
330932.wav,44100,
432033.wav,44100,
325141.wav,44100,
28611.wav,44100,
70848.wav,44100,
345310.wav,44100,
70839.wav,44100,
252571.wav,44100,
122399.wav,44100,
277076.wav,44100,
151265.wav,44100,
350186.wav,44100,
273463.wav,44100,
82763.wav,44100,
350088.wav,44100,
379512.wav,44100,
176929.wav,44100,
339385.wav,44100,
382349.wav,44100,
58362.wav,44100,
175576.wav,44100,
51234.wav,44100,
252377.wav,44100,
148578.wav,44100,
104025.wav,44100,
399782.wav,44100,
350234.wav,44100,
121077.wav,44100,
428237.wav,44100,
382453.wav,44100,
252589.wav,44100,
259435.wav,44100,
252338.wav,44100,
363692.wav,44100,
28127.wav,44100,
431067.wav,44100,
251887.wav,44100,
252629.wav,44100,
349931.wav,44100,
28599.wav,44100,
203465.wav,44100,
252576.wav,44100,
8925.wav,44100,
251864.wav,44100,
252615.wav,44100,
148275.wav,44100,
350136.wav,44100,
8949.wav,44100,
94812.wav,44100,
70869.wav,44100,
382353.wav,44100,
148591.wav,44100,
398169.wav,44100,
73352.wav,44100,
252427.wav,44100,
350248.wav,44100,
39209.wav,44100,
350151.wav,44100,
148424.wav,44100,
148572.wav,44100,
175574.wav,44100,
148531.wav,44100,
382469.wav,44100,
253242.wav,44100,
252616.wav,44100,
427514.wav,44100,
41345.wav,44100,
176497.wav,44100,
277061.wav,44100,
252644.wav,44100,
382519.wav,44100,
127792.wav,44100,
8907.wav,44100,
252524.wav,44100,
382482.wav,44100,
412163.wav,44100,
196929.wav,44100,
70847.wav,44100,
176531.wav,44100,
252550.wav,44100,
350229.wav,44100,
176502.wav,44100,
259944.wav,44100,
350130.wav,44100,
277129.wav,44100,
107507.wav,44100,
176459.wav,44100,
353070.wav,44100,
39216.wav,44100,
127789.wav,44100,
382461.wav,44100,
349966.wav,44100,
382415.wav,44100,
148524.wav,44100,
202968.wav,44100,
251879.wav,44100,
397006.wav,44100,
39198.wav,44100,
8910.wav,44100,
432035.wav,44100,
397005.wav,44100,
350116.wav,44100,
337779.wav,44100,
99146.wav,44100,
277127.wav,44100,
251839.wav,44100,
28566.wav,44100,
350218.wav,44100,
148405.wav,44100,
382561.wav,44100,
316019.wav,44100,
399646.wav,44100,
127785.wav,44100,
350144.wav,44100,
28564.wav,44100,
9009.wav,44100,
10338.wav,44100,
110974.wav,44100,
382490.wav,44100,
316030.wav,44100,
277083.wav,44100,
253273.wav,44100,
251854.wav,44100,
252433.wav,44100,
110972.wav,44100,
39160.wav,44100,
18335.wav,44100,
277116.wav,44100,
349963.wav,44100,
127162.wav,44100,
151370.wav,44100,
181748.wav,44100,
277101.wav,44100,
148744.wav,44100,
367533.wav,44100,
397122.wav,44100,
31954.wav,44100,
107508.wav,44100,
432048.wav,44100,
148436.wav,44100,
70701.wav,44100,
72944.wav,44100,
349997.wav,44100,
252360.wav,44100,
250795.wav,44100,
62470.wav,44100,
240001.wav,44100,
403758.wav,44100,
148536.wav,44100,
382514.wav,44100,
148503.wav,44100,
176522.wav,44100,
189507.wav,44100,
414895.wav,44100,
396337.wav,44100,
18331.wav,44100,
70830.wav,44100,
382404.wav,44100,
399362.wav,44100,
196361.wav,44100,
220858.wav,44100,
252482.wav,44100,
209644.wav,44100,
251857.wav,44100,
39180.wav,44100,
30963.wav,44100,
257628.wav,44100,
316004.wav,44100,
431030.wav,44100,
399510.wav,44100,
316042.wav,44100,
431550.wav,44100,
148567.wav,44100,
39173.wav,44100,
350134.wav,44100,
343657.wav,44100,
350044.wav,44100,
350007.wav,44100,
363695.wav,44100,
382370.wav,44100,
39203.wav,44100,
148577.wav,44100,
252354.wav,44100,
427575.wav,44100,
253261.wav,44100,
431050.wav,44100,
31902.wav,44100,
70835.wav,44100,
28578.wav,44100,
13359.wav,44100,
277074.wav,44100,
136458.wav,44100,
277067.wav,44100,
131913.wav,44100,
349925.wav,44100,
253239.wav,44100,
31163.wav,44100,
159398.wav,44100,
148550.wav,44100,
361106.wav,44100,
350010.wav,44100,
176509.wav,44100,
350098.wav,44100,
382421.wav,44100,
350076.wav,44100,
148552.wav,44100,
203482.wav,44100,
104182.wav,44100,
70713.wav,44100,
29543.wav,44100,
316015.wav,44100,
350079.wav,44100,
316068.wav,44100,
393337.wav,44100,
8899.wav,44100,
264492.wav,44100,
28582.wav,44100,
28584.wav,44100,
148533.wav,44100,
18332.wav,44100,
28609.wav,44100,
157717.wav,44100,
252424.wav,44100,
277071.wav,44100,
320631.wav,44100,
190609.wav,44100,
148517.wav,44100,
428359.wav,44100,
176471.wav,44100,
148272.wav,44100,
196635.wav,44100,
350066.wav,44100,
127786.wav,44100,
382450.wav,44100,
252329.wav,44100,
70819.wav,44100,
155631.wav,44100,
349955.wav,44100,
343661.wav,44100,
393515.wav,44100,
70734.wav,44100,
382437.wav,44100,
431042.wav,44100,
72941.wav,44100,
316061.wav,44100,
28596.wav,44100,
432040.wav,44100,
252590.wav,44100,
39187.wav,44100,
382345.wav,44100,
363684.wav,44100,
127741.wav,44100,
432021.wav,44100,
127738.wav,44100,
382380.wav,44100,
328655.wav,44100,
253266.wav,44100,
8929.wav,44100,
148474.wav,44100,
28585.wav,44100,
350071.wav,44100,
70840.wav,44100,
277092.wav,44100,
127748.wav,44100,
382571.wav,44100,
253270.wav,44100,
210835.wav,44100,
252614.wav,44100,
306165.wav,44100,
161419.wav,44100,
327812.wav,44100,
148538.wav,44100,
423171.wav,44100,
388837.wav,44100,
148488.wav,44100,
175569.wav,44100,
127335.wav,44100,
127779.wav,44100,
427792.wav,44100,
148584.wav,44100,
47872.wav,44100,
251850.wav,44100,
328167.wav,44100,
181731.wav,44100,
70720.wav,44100,
148511.wav,44100,
124729.wav,44100,
350135.wav,44100,
252480.wav,44100,
252519.wav,44100,
94278.wav,44100,
431089.wav,44100,
127790.wav,44100,
349968.wav,44100,
148586.wav,44100,
268277.wav,44100,
122414.wav,44100,
193907.wav,44100,
253235.wav,44100,
252555.wav,44100,
405455.wav,44100,
122398.wav,44100,
39171.wav,44100,
382338.wav,44100,
148774.wav,44100,
400333.wav,44100,
414893.wav,44100,
411111.wav,44100,
70702.wav,44100,
203487.wav,44100,
350245.wav,44100,
169086.wav,44100,
252605.wav,44100,
148506.wav,44100,
44353.wav,44100,
349988.wav,44100,
39164.wav,44100,
382371.wav,44100,
388850.wav,44100,
382352.wav,44100,
252356.wav,44100,
252586.wav,44100,
28612.wav,44100,
361103.wav,44100,
29699.wav,44100,
253233.wav,44100,
28555.wav,44100,
432042.wav,44100,
277069.wav,44100,
138449.wav,44100,
349924.wav,44100,
382466.wav,44100,
253244.wav,44100,
252622.wav,44100,
29832.wav,44100,
253259.wav,44100,
176453.wav,44100,
70831.wav,44100,
382472.wav,44100,
10351.wav,44100,
138454.wav,44100,
402967.wav,44100,
70721.wav,44100,
382565.wav,44100,
148270.wav,44100,
404059.wav,44100,
238748.wav,44100,
276983.wav,44100,
350038.wav,44100,
159526.wav,44100,
266449.wav,44100,
316087.wav,44100,
70716.wav,44100,
148575.wav,44100,
94809.wav,44100,
252532.wav,44100,
176519.wav,44100,
138451.wav,44100,
203501.wav,44100,
181746.wav,44100,
251920.wav,44100,
402838.wav,44100,
39202.wav,44100,
350085.wav,44100,
277093.wav,44100,
108189.wav,44100,
148749.wav,44100,
249405.wav,44100,
181732.wav,44100,
277121.wav,44100,
399645.wav,44100,
343667.wav,44100,
349959.wav,44100,
9001.wav,44100,
171822.wav,44100,
238328.wav,44100,
252534.wav,44100,
350100.wav,44100,
28588.wav,44100,
415104.wav,44100,
253241.wav,44100,
350215.wav,44100,
157716.wav,44100,
402839.wav,44100,
431047.wav,44100,
28629.wav,44100,
203484.wav,44100,
326344.wav,44100,
343663.wav,44100,
316052.wav,44100,
368754.wav,44100,
176484.wav,44100,
432044.wav,44100,
159418.wav,44100,
349946.wav,44100,
384116.wav,44100,
384121.wav,44100,
338127.wav,44100,
338128.wav,44100,
38682.wav,44100,
38683.wav,44100,
386792.wav,44100,
386793.wav,44100,
386800.wav,44100,
423210.wav,44100,
423267.wav,44100,
68662.wav,44100,
68709.wav,44100,
222807.wav,44100,
222808.wav,44100,
36836.wav,44100,
36837.wav,44100,
336549.wav,44100,
420940.wav,44100,
420938.wav,44100,
127980.wav,44100,
127981.wav,44100,
152660.wav,44100,
152661.wav,44100,
141525.wav,44100,
141528.wav,44100,
141530.wav,44100,
141531.wav,44100,
141532.wav,44100,
141533.wav,44100,
141534.wav,44100,
87250.wav,44100,
162499.wav,44100,
162500.wav,44100,
162501.wav,44100,
162514.wav,44100,
162523.wav,44100,
162524.wav,44100,
162525.wav,44100,
162526.wav,44100,
162527.wav,44100,
162528.wav,44100,
114283.wav,44100,
114284.wav,44100,
114285.wav,44100,
114286.wav,44100,
114287.wav,44100,
70114.wav,44100,
70115.wav,44100,
70120.wav,44100,
70121.wav,44100,
70122.wav,44100,
70123.wav,44100,
70160.wav,44100,
70161.wav,44100,
70162.wav,44100,
70163.wav,44100,
70164.wav,44100,
70165.wav,44100,
70166.wav,44100,
70167.wav,44100,
79282.wav,44100,
79286.wav,44100,
79287.wav,44100,
340627.wav,44100,
340635.wav,44100,
340638.wav,44100,
340640.wav,44100,
340652.wav,44100,
340653.wav,44100,
340654.wav,44100,
340658.wav,44100,
340668.wav,44100,
340669.wav,44100,
340670.wav,44100,
340671.wav,44100,
340675.wav,44100,
340676.wav,44100,
340681.wav,44100,
340682.wav,44100,
340684.wav,44100,
340685.wav,44100,
340687.wav,44100,
340693.wav,44100,
340696.wav,44100,
340699.wav,44100,
340700.wav,44100,
340701.wav,44100,
340714.wav,44100,
340716.wav,44100,
340720.wav,44100,
340724.wav,44100,
340725.wav,44100,
340726.wav,44100,
340727.wav,44100,
348856.wav,44100,
348857.wav,44100,
269771.wav,44100,
54512.wav,44100,
339136.wav,44100,
339137.wav,44100,
238712.wav,44100,
119774.wav,44100,
52260.wav,44100,
205510.wav,44100,
147379.wav,44100,
131591.wav,44100,
264773.wav,44100,
348318.wav,44100,
347226.wav,44100,
388899.wav,44100,
112076.wav,44100,
32416.wav,44100,
324990.wav,44100,
404299.wav,44100,
398675.wav,44100,
274906.wav,44100,
107451.wav,44100,
262759.wav,44100,
213685.wav,44100,
106013.wav,44100,
421000.wav,44100,
14117.wav,44100,
241756.wav,44100,
195455.wav,44100,
156358.wav,44100,
50661.wav,44100,
194950.wav,44100,
379032.wav,44100,
384021.wav,44100,
21187.wav,44100,
71024.wav,44100,
251969.wav,44100,
327900.wav,44100,
77036.wav,44100,
46504.wav,44100,
143556.wav,44100,
170085.wav,44100,
268441.wav,44100,
62853.wav,44100,
245642.wav,44100,
46491.wav,44100,
270916.wav,44100,
198685.wav,44100,
46510.wav,44100,
245942.wav,44100,
346745.wav,44100,
268842.wav,44100,
387656.wav,44100,
165645.wav,44100,
106097.wav,44100,
168880.wav,44100,
136861.wav,44100,
433665.wav,44100,
125362.wav,44100,
186102.wav,44100,
321866.wav,44100,
198705.wav,44100,
412192.wav,44100,
57834.wav,44100,
98039.wav,44100,
159399.wav,44100,
136705.wav,44100,
198654.wav,44100,
380719.wav,44100,
197332.wav,44100,
217980.wav,44100,
198644.wav,44100,
397253.wav,44100,
268372.wav,44100,
14097.wav,44100,
342670.wav,44100,
150258.wav,44100,
424349.wav,44100,
171510.wav,44100,
412407.wav,44100,
403458.wav,44100,
76193.wav,44100,
393854.wav,44100,
424348.wav,44100,
388148.wav,44100,
370891.wav,44100,
166224.wav,44100,
338367.wav,44100,
388161.wav,44100,
275325.wav,44100,
22689.wav,44100,
321261.wav,44100,
156641.wav,44100,
14091.wav,44100,
268462.wav,44100,
213677.wav,44100,
238877.wav,44100,
126703.wav,44100,
322021.wav,44100,
197490.wav,44100,
425863.wav,44100,
265992.wav,44100,
253760.wav,44100,
268351.wav,44100,
268392.wav,44100,
275309.wav,44100,
350331.wav,44100,
380206.wav,44100,
425650.wav,44100,
101002.wav,44100,
270271.wav,44100,
136714.wav,44100,
406110.wav,44100,
168874.wav,44100,
433637.wav,44100,
408896.wav,44100,
379044.wav,44100,
245795.wav,44100,
136874.wav,44100,
268362.wav,44100,
370319.wav,44100,
387693.wav,44100,
136853.wav,44100,
62036.wav,44100,
350329.wav,44100,
170103.wav,44100,
371200.wav,44100,
232878.wav,44100,
2845.wav,44100,
14102.wav,44100,
169041.wav,44100,
14111.wav,44100,
261858.wav,44100,
278205.wav,44100,
407392.wav,44100,
246257.wav,44100,
250063.wav,44100,
349170.wav,44100,
198684.wav,44100,
383062.wav,44100,
424320.wav,44100,
268843.wav,44100,
198635.wav,44100,
186324.wav,44100,
268433.wav,44100,
425841.wav,44100,
320941.wav,44100,
388476.wav,44100,
360743.wav,44100,
370886.wav,44100,
189878.wav,44100,
338366.wav,44100,
24319.wav,44100,
388348.wav,44100,
198722.wav,44100,
217357.wav,44100,
328768.wav,44100,
346739.wav,44100,
235657.wav,44100,
143561.wav,44100,
162554.wav,44100,
234238.wav,44100,
321256.wav,44100,
268791.wav,44100,
136852.wav,44100,
404127.wav,44100,
18764.wav,44100,
418483.wav,44100,
192170.wav,44100,
100990.wav,44100,
112212.wav,44100,
52790.wav,44100,
270539.wav,44100,
388349.wav,44100,
100979.wav,44100,
342545.wav,44100,
136764.wav,44100,
100972.wav,44100,
405035.wav,44100,
136715.wav,44100,
268425.wav,44100,
371679.wav,44100,
212397.wav,44100,
268476.wav,44100,
422178.wav,44100,
388364.wav,44100,
319393.wav,44100,
268365.wav,44100,
398121.wav,44100,
124913.wav,44100,
378673.wav,44100,
268373.wav,44100,
425649.wav,44100,
116601.wav,44100,
98045.wav,44100,
402744.wav,44100,
56170.wav,44100,
178457.wav,44100,
191945.wav,44100,
268370.wav,44100,
170092.wav,44100,
320448.wav,44100,
324395.wav,44100,
275654.wav,44100,
268841.wav,44100,
187613.wav,44100,
408633.wav,44100,
100914.wav,44100,
278176.wav,44100,
272241.wav,44100,
101037.wav,44100,
198655.wav,44100,
100964.wav,44100,
136798.wav,44100,
201889.wav,44100,
407394.wav,44100,
180800.wav,44100,
185744.wav,44100,
371234.wav,44100,
389479.wav,44100,
158731.wav,44100,
35427.wav,44100,
275969.wav,44100,
370323.wav,44100,
338362.wav,44100,
218938.wav,44100,
268480.wav,44100,
19109.wav,44100,
14088.wav,44100,
101011.wav,44100,
268428.wav,44100,
191317.wav,44100,
244375.wav,44100,
388159.wav,44100,
275576.wav,44100,
54404.wav,44100,
221566.wav,44100,
345055.wav,44100,
202176.wav,44100,
268405.wav,44100,
268442.wav,44100,
103434.wav,44100,
384016.wav,44100,
165642.wav,44100,
238087.wav,44100,
100961.wav,44100,
168879.wav,44100,
102584.wav,44100,
198641.wav,44100,
19103.wav,44100,
268376.wav,44100,
55100.wav,44100,
232733.wav,44100,
102858.wav,44100,
103433.wav,44100,
268360.wav,44100,
425392.wav,44100,
72093.wav,44100,
153201.wav,44100,
163119.wav,44100,
237375.wav,44100,
268477.wav,44100,
425843.wav,44100,
101052.wav,44100,
131374.wav,44100,
198634.wav,44100,
368738.wav,44100,
181233.wav,44100,
135449.wav,44100,
100948.wav,44100,
158728.wav,44100,
415334.wav,44100,
268375.wav,44100,
251210.wav,44100,
241721.wav,44100,
345338.wav,44100,
424332.wav,44100,
401753.wav,44100,
198677.wav,44100,
317746.wav,44100,
327413.wav,44100,
198716.wav,44100,
264592.wav,44100,
232935.wav,44100,
100929.wav,44100,
198713.wav,44100,
378340.wav,44100,
212967.wav,44100,
100939.wav,44100,
335248.wav,44100,
191318.wav,44100,
156359.wav,44100,
274907.wav,44100,
380056.wav,44100,
162400.wav,44100,
387698.wav,44100,
328752.wav,44100,
268427.wav,44100,
101038.wav,44100,
136763.wav,44100,
136729.wav,44100,
339167.wav,44100,
136806.wav,44100,
267078.wav,44100,
284581.wav,44100,
344281.wav,44100,
100919.wav,44100,
232739.wav,44100,
369245.wav,44100,
268852.wav,44100,
343765.wav,44100,
267084.wav,44100,
117070.wav,44100,
218865.wav,44100,
186937.wav,44100,
101007.wav,44100,
368208.wav,44100,
54585.wav,44100,
136793.wav,44100,
387694.wav,44100,
433668.wav,44100,
218270.wav,44100,
78086.wav,44100,
136873.wav,44100,
44735.wav,44100,
177938.wav,44100,
22877.wav,44100,
157332.wav,44100,
203602.wav,44100,
217622.wav,44100,
328175.wav,44100,
408215.wav,44100,
100955.wav,44100,
101004.wav,44100,
14115.wav,44100,
156639.wav,44100,
156638.wav,44100,
387702.wav,44100,
274188.wav,44100,
360531.wav,44100,
268395.wav,44100,
390795.wav,44100,
14119.wav,44100,
198650.wav,44100,
268496.wav,44100,
100916.wav,44100,
168871.wav,44100,
388475.wav,44100,
135451.wav,44100,
245794.wav,44100,
232877.wav,44100,
98037.wav,44100,
325807.wav,44100,
384018.wav,44100,
198640.wav,44100,
268431.wav,44100,
268378.wav,44100,
136832.wav,44100,
101083.wav,44100,
422113.wav,44100,
412239.wav,44100,
101048.wav,44100,
335098.wav,44100,
368737.wav,44100,
244922.wav,44100,
320475.wav,44100,
14105.wav,44100,
198718.wav,44100,
315753.wav,44100,
333782.wav,44100,
287974.wav,44100,
250007.wav,44100,
249920.wav,44100,
100958.wav,44100,
268851.wav,44100,
415199.wav,44100,
155896.wav,44100,
100982.wav,44100,
320845.wav,44100,
257025.wav,44100,
45516.wav,44100,
136712.wav,44100,
130066.wav,44100,
176904.wav,44100,
198712.wav,44100,
401551.wav,44100,
184727.wav,44100,
111905.wav,44100,
329534.wav,44100,
164306.wav,44100,
342697.wav,44100,
100937.wav,44100,
101089.wav,44100,
207483.wav,44100,
254767.wav,44100,
177183.wav,44100,
345348.wav,44100,
112190.wav,44100,
136878.wav,44100,
390832.wav,44100,
101006.wav,44100,
25761.wav,44100,
388377.wav,44100,
91994.wav,44100,
123685.wav,44100,
136812.wav,44100,
48290.wav,44100,
136725.wav,44100,
379031.wav,44100,
23023.wav,44100,
119455.wav,44100,
268391.wav,44100,
135482.wav,44100,
370982.wav,44100,
165035.wav,44100,
368211.wav,44100,
384057.wav,44100,
427411.wav,44100,
325810.wav,44100,
191319.wav,44100,
398023.wav,44100,
253606.wav,44100,
275315.wav,44100,
143563.wav,44100,
275312.wav,44100,
329542.wav,44100,
157451.wav,44100,
412037.wav,44100,
198645.wav,44100,
136867.wav,44100,
277011.wav,44100,
268371.wav,44100,
267083.wav,44100,
381564.wav,44100,
408624.wav,44100,
401556.wav,44100,
402450.wav,44100,
329535.wav,44100,
56171.wav,44100,
198662.wav,44100,
268446.wav,44100,
268497.wav,44100,
143557.wav,44100,
161887.wav,44100,
387350.wav,44100,
100998.wav,44100,
213561.wav,44100,
101103.wav,44100,
377297.wav,44100,
268389.wav,44100,
388150.wav,44100,
62465.wav,44100,
